,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,State,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944
156,177.039596666667,0,0,0,0,0,0,0,0,,None,178.046873133547,0.0,0,,0,0,0,0,0,0,0,0,0,0,4204858,0,4538112,0,5531603,0
157,177.0401749,0,0,0,0,0,0,0,0,,None,178.04745136688,0.0,0,,4387763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,177.04046200000002,6,10,6,0,0,0,0,0,CHO,Carb,178.04773846688,-0.0023211750213695897,1,H-,53922740,11837342,260991232,27952534,205285600,17053448,0,0,0,0,45152568,8155695,54200064,3199852,82018768,13602450
159,177.04074556666697,0,0,0,0,0,0,0,0,,None,178.04802203354697,0.0,0,,3957683,0,0,2663829,0,0,0,0,0,0,0,0,4919040,0,0,0
160,177.0548325,0,0,0,0,0,0,0,0,,None,178.06210896688,0.0,0,,0,0,0,0,0,0,0,0,0,0,7775550,2568243,7064325,2440560,0,0
161,177.055723076923,10,10,3,0,0,0,0,0,CHO,Lignin,178.062999543803,-0.0300820673911274,1,H-,0,2377122,16156926,10030489,17266916,13371148,2784316,7681852,3647647,5820470,93112640,31127092,84018952,29697392,0,0
162,177.05599999999998,0,0,0,0,0,0,0,0,,None,178.06327646687998,0.0,0,,0,0,0,0,0,0,0,0,0,0,7729470,0,7235333,0,0,0
163,177.076846666667,7,14,5,0,0,0,0,0,CHO,Carb,178.084123133547,0.00239411193260232,1,H-,0,0,0,0,0,0,0,0,0,0,0,3244089,9937675,3194742,0,0
164,177.0921,11,14,2,0,0,0,0,0,CHO,Lignin,178.09937646688,0.0181175255129196,1,H-,0,0,0,0,0,2517013,0,0,0,0,0,0,0,0,0,0
165,178.0227,8,6,4,0,1,0,0,0,CHO,ConHC,179.02997646688,-0.0723235306160804,0,H-,0,0,2526224,0,3754998,0,0,0,0,0,0,0,0,0,0,0
166,178.027165,9,6,4,0,0,0,0,0,CHO,ConHC,178.02661642009102,-0.0434715365527235,1,.-,0,0,0,0,0,0,0,0,0,0,6589006,2914363,7996452,3767423,0,0
167,178.04381998,5,10,6,0,1,0,0,0,CHO,Carb,179.05109644688,-0.0198573484953643,0,H-,4196485,0,16816662,0,13625852,0,0,0,0,0,0,0,3851304,0,5975769,0
168,178.04828999999998,6,10,6,0,0,0,0,0,CHO,Carb,178.04774142009103,-0.0189077969708324,1,.-,0,3207809,0,0,0,0,0,0,0,0,11575892,7489345,23664682,4201606,0,0
169,178.059071666667,9,10,3,0,1,0,0,0,CHO,Lignin,179.066348133547,0.004978899524557921,0,H-,0,0,0,0,2852352,2432019,0,0,0,0,11222615,3909444,9766957,3285128,0,0
170,178.063545,10,10,3,0,0,0,0,0,CHO,Lignin,178.06299642009103,-0.0125393292287674,1,.-,0,0,0,0,0,0,0,0,0,0,6427224,3035461,6411310,2599562,0,0
171,178.96318,0,0,0,0,0,0,0,0,,None,179.97045646688,0.0,0,,0,0,4351266,0,6348550,0,0,0,0,0,0,0,0,0,0,0
172,178.99859142857102,8,4,5,0,0,0,0,0,CHO,ConHC,180.00586789545102,0.0296848577232829,1,H-,0,0,31882028,3093938,12907280,7429392,0,0,0,0,5315941,0,5083466,0,4757464,0
173,179.03409,0,0,0,0,0,0,0,0,,None,180.04136646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,3578735,0,3161429,0,0,0
174,179.03499156875,9,8,4,0,0,0,0,0,CHO,Lignin,180.04226803563,-0.0516013828407268,1,H-,4462939,5743974,17326902,9627581,24873754,13234458,4050917,6170482,4182480,4494195,37292912,17770580,42522964,18067360,6099938,3757532
175,179.0447,0,0,0,0,0,0,0,0,,None,180.05197646688,0.0,0,,0,0,3395386,0,0,0,0,0,0,0,0,0,0,0,0,0
176,179.05502333333303,0,0,0,0,0,0,0,0,,None,180.06229980021303,0.0,0,,0,0,0,4899779,5958433,6382880,0,0,0,0,0,0,0,0,0,0
177,179.05522065,0,0,0,0,0,0,0,0,,None,180.06249711688,0.0,0,,2386271,4706667,0,0,0,0,0,0,0,0,3494261,2866266,8243547,0,0,2765535
178,179.055815,0,0,0,0,0,0,0,0,,None,180.06309146688,0.0,0,,0,4106603,0,0,0,0,0,0,0,0,0,0,0,0,0,2242527
179,179.056110408333,6,12,6,0,0,0,0,0,CHO,Carb,180.063386875213,0.0069008291950507705,1,H-,26484064,62191980,37722940,82339776,94890784,106866976,0,0,0,0,46115700,27560026,100952408,14972838,14701543,38952928
180,179.056405,0,0,0,0,0,0,0,0,,None,180.06368146687998,0.0,0,,0,4641131,3715901,0,0,0,0,0,0,0,0,0,8722779,0,0,3016671
181,179.071373333333,10,12,3,0,0,0,0,0,CHO,Lignin,180.07864980021301,-0.0308127218452956,1,H-,0,0,4928834,3464135,7258918,0,0,4230781,0,3235965,8315770,9440351,14455136,7743403,0,0
182,179.10773999999998,11,16,2,0,0,0,0,0,CHO,Lignin,180.11501646688,0.0737912931487021,1,H-,0,0,0,0,0,0,0,0,0,0,2465156,0,0,0,0,0
183,180.0006,0,0,0,0,0,0,0,0,,None,181.00787646688,0.0,0,,0,0,0,0,0,0,0,3436689,0,0,0,0,0,0,0,0
184,180.00193000000002,7,4,5,0,1,0,0,0,CHO,ConHC,181.00920646688,0.119385198309376,0,H-,0,0,2795864,0,0,0,0,0,0,0,0,0,0,0,0,0
185,180.038336666667,8,8,4,0,1,0,0,0,CHO,Lignin,181.045613133547,0.00248254207864272,0,H-,0,0,0,0,2637125,0,0,0,0,0,3822743,0,4589197,0,0,0
186,180.042793333333,9,8,4,0,0,0,0,0,CHO,Lignin,180.042244753424,0.0777138507809214,1,.-,0,0,2723684,0,2600006,0,0,0,0,0,8477848,6875509,12378766,5716169,0,0
187,180.059465,5,12,6,0,1,0,0,0,CHO,Carb,181.06674146688,0.00822194057347874,0,H-,0,4003417,2536553,5834979,5689419,6052405,0,0,0,0,3144861,0,6917780,0,0,3223179
188,181.01424398,8,6,5,0,0,0,0,0,CHO,ConHC,182.02152044688,0.0156916609967411,1,H-,2587925,2971713,29117836,6614524,19791214,7197508,0,0,0,0,7693757,2599570,8771523,0,4490247,0
189,181.04971333333302,0,0,0,0,0,0,0,0,,None,182.05698980021302,0.0,0,,0,0,0,0,0,0,0,0,0,0,9095624,2613917,9937871,0,0,0
190,181.05033,0,0,0,0,0,0,0,0,,None,182.05760646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,2638493,0,0,0,0
191,181.050637325,9,10,4,0,0,0,0,0,CHO,Lignin,182.05791379188,-0.0273675551326363,1,H-,4504861,9807690,39955864,19493382,51211640,36166476,4692790,7487441,6951464,6195033,102804936,35650204,115895248,36850168,11404817,4352826
192,181.05092666666698,0,0,0,0,0,0,0,0,,None,182.05820313354698,0.0,0,,0,0,3521944,0,4402553,0,0,0,0,0,0,3548829,0,0,0,0
193,181.07176,6,14,6,0,0,0,0,0,CHO,Other,182.07903646687998,0.00941964574504643,1,H-,0,0,7103903,0,11593088,2985300,0,0,0,0,4890575,0,8931286,0,0,0
194,181.08702,10,14,3,0,0,0,0,0,CHO,Lignin,182.09429646688,-0.011813549652718,1,H-,0,0,0,0,0,0,0,0,0,0,5318099,3241128,6949851,3476995,0,0
195,182.01758999999998,7,6,5,0,1,0,0,0,CHO,ConHC,183.02486646687998,0.0637837918556965,0,H-,0,0,3173063,0,0,0,0,0,0,0,0,0,0,0,0,0
196,182.02206571428601,8,6,5,0,0,0,0,0,CHO,ConHC,182.02151713437598,0.0338900798910959,1,.-,0,0,3695305,0,3166120,2914151,0,0,0,0,9028340,2517441,8393996,2999332,0,0
197,182.04587333333302,0,0,0,0,0,0,0,0,,None,183.05314980021302,0.0,1,,0,0,0,0,3114671,0,0,0,0,0,3163644,0,3047700,0,0,0
198,182.053981428571,8,10,4,0,1,0,0,0,CHO,Lignin,183.061257895451,0.0314198025318761,0,H-,0,0,4076243,0,4240050,4000881,0,0,0,0,10145534,3563978,10683670,3325230,0,0
199,182.05846499999998,9,10,4,0,0,0,0,0,CHO,Lignin,182.05791642009103,-0.041803678164552,1,.-,0,0,0,0,0,0,0,0,0,0,3680512,2435020,5619480,3857711,0,0
200,183.029898,8,8,5,0,0,0,0,0,CHO,Lignin,184.03717446688,-0.0059747710140722,1,H-,0,3650876,28450828,5293666,22888424,8109458,0,0,0,0,14057523,8695030,20172380,7198818,3213905,0
201,183.04515,12,8,2,0,0,0,0,0,CHO,ConHC,184.05242646688,0.0164850855652671,1,H-,0,0,0,0,0,0,0,3103816,0,0,0,0,0,0,0,0
202,183.066284444444,9,12,4,0,0,0,0,0,CHO,Lignin,184.073560911324,-0.0110701636477708,1,H-,0,2425669,3629591,3196013,4831221,4850077,0,0,0,0,6306878,9143553,14261864,6262893,0,0
203,183.10267,10,16,3,0,0,0,0,0,CHO,Protein,184.10994646688,-0.011335509264834998,1,H-,0,0,0,0,0,0,0,0,0,0,3586634,2939148,3630709,0,0,0
204,184.00133,7,4,6,0,0,0,0,0,CHO,ConHC,184.00078142009102,0.0350047940525339,1,.-,0,0,0,0,0,0,0,0,0,0,2439020,0,0,0,0,0
205,184.03772,8,8,5,0,0,0,0,0,CHO,Lignin,184.03717142009103,0.0105805226193477,1,.-,0,0,0,0,0,0,0,0,0,0,5564792,4421170,8346548,2948006,0,0
206,185.009165,7,6,6,0,0,0,0,0,CHO,Tannin,186.01644146688,-0.0190396073260437,1,H-,0,0,0,0,0,0,0,0,0,0,3317945,0,2962182,0,0,0
207,185.02777749999998,0,0,0,0,0,0,0,0,,None,186.03505396687999,0.0,1,,0,0,6908576,2487516,2946682,6186997,0,0,0,0,0,0,0,0,0,0
208,185.045546609091,8,10,5,0,0,0,0,0,CHO,Lignin,186.052823075971,0.00191090406511054,1,H-,2415065,5250382,7220902,8109794,10701440,6915067,0,0,0,0,9501381,10078069,16892178,6135537,0,3095585
209,185.060816666667,12,10,2,0,0,0,0,0,CHO,Lignin,186.068093133547,-0.0729214045980893,1,H-,0,0,0,0,0,0,0,5804770,2780970,4679159,0,0,0,0,0,0
210,185.0819325,9,14,4,0,0,0,0,0,CHO,Protein,186.08920896688,-0.00015626905398742,1,H-,0,0,12243634,3466478,12874380,3433990,0,0,0,0,3482321,4358017,6231327,4530942,0,0
211,185.11831625,10,18,3,0,0,0,0,0,CHO,Protein,186.12559271688,0.009279862969196941,1,H-,0,0,6414014,2645754,7184025,3395602,0,0,0,0,10459869,5302157,8586540,5113610,0,0
212,185.154704,11,22,2,0,0,0,0,0,CHO,Lipid,186.16198046688,-0.00277435803269301,1,H-,0,0,0,7913222,5848741,8338461,0,0,0,0,3055337,0,0,2500118,0,0
213,186.04558,0,0,0,0,0,0,0,0,,None,187.05285646688,0.0,0,,0,0,0,0,2583251,0,0,0,0,0,0,0,0,0,0,0
214,186.05338,8,10,5,0,0,0,0,0,CHO,Lignin,186.05283142009102,-0.0429372157722375,1,.-,0,0,0,0,0,0,0,0,0,0,0,2748606,5157497,2561347,0,0
215,186.077175,0,0,0,0,0,0,0,0,,None,187.08445146687998,0.0,1,,0,0,3469829,0,3093982,0,0,0,0,0,0,0,0,0,0,0
216,187.0247975,7,8,6,0,0,0,0,0,CHO,Tannin,188.03207396688,0.0745751493112586,1,H-,0,0,4233551,0,3895590,0,0,0,0,0,2843750,0,3068376,0,0,0
217,187.040085714286,11,8,3,0,0,0,0,0,CHO,ConHC,188.047362181166,-0.0960293485002662,1,H-,0,0,0,0,0,0,3366336,6556556,3703243,5998249,2986347,3614215,4879326,0,0,0
218,187.04193999999998,0,0,0,0,0,0,0,0,,None,188.04921646687998,0.0,0,,0,0,0,3506038,7559468,3283063,0,0,0,0,0,0,0,0,0,0
219,187.061195,8,12,5,0,0,0,0,0,CHO,AminoSugar,188.06847146688,0.0107876666512517,1,H-,0,2601333,4007259,4603261,7675187,5269117,0,0,0,0,0,6650382,12219366,4779420,0,0
220,187.076443333333,12,12,2,0,0,0,0,0,CHO,Lignin,188.083719800213,0.0522596354877756,1,H-,0,0,0,0,0,0,0,6370712,2611928,4190901,0,0,0,0,0,0
221,187.09757875,9,16,4,0,0,0,0,0,CHO,Protein,188.10485521688,0.0201223938742486,1,H-,0,0,4970344,4607369,11003199,7755401,0,0,0,0,5156735,6138395,7514099,5906857,0,0
222,187.13298999999998,0,0,0,0,0,0,0,0,,None,188.14026646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,2601867,0,0,0,0,0
223,187.13396799999998,10,20,3,0,0,0,0,0,CHO,Protein,188.14124446688,0.000220153642822102,1,H-,0,0,0,0,0,2891413,0,0,0,0,27112844,16642599,28398592,13398453,0,0
224,188.04789166666697,11,8,3,0,0,0,0,0,CHO,ConHC,188.04734308675702,0.00551107377253587,1,.-,0,0,0,0,0,0,0,3072497,2631212,2594322,2846412,2764125,5412690,0,0,0
225,188.06122,0,0,0,0,0,0,0,0,,None,189.06849646688,0.0,0,,0,0,0,0,2409875,0,0,0,0,0,0,0,0,0,0,0
226,188.137325,9,20,3,0,1,0,0,0,CHO,Protein,189.14460146688,-0.0112124795812509,0,H-,0,0,0,0,0,0,0,0,0,0,2907883,0,3685235,0,0,0
227,189.019345,10,6,4,0,0,0,0,0,CHO,ConHC,190.02662146688,-0.0672846777459026,1,H-,0,0,0,0,0,0,4250483,0,2538375,0,4922918,0,4320959,0,0,0
228,189.040461111111,7,10,6,0,0,0,0,0,CHO,Tannin,190.047737577991,0.0025025760374280197,1,H-,0,2869671,8505374,3537444,5883890,3303180,0,0,0,0,17088558,2910900,10497735,0,2397629,0
229,189.05572,11,10,3,0,0,0,0,0,CHO,Lignin,190.06299646688,-0.0119938129614555,1,H-,0,0,0,0,3354104,3052817,3071360,11293789,5437332,7652226,4663859,6217914,9842381,5205081,0,0
230,189.05759,0,0,0,0,0,0,0,0,,None,190.06486646688,0.0,0,,0,0,7467044,0,10950648,2612242,0,0,0,0,0,0,0,0,0,0
231,189.07684,8,14,5,0,0,0,0,0,CHO,AminoSugar,190.08411646688,0.037315164119426,1,H-,0,0,5879851,5932081,11419647,6292760,0,0,0,0,0,0,5142229,0,0,0
232,189.09213,12,14,2,0,0,0,0,0,CHO,Lignin,190.09940646688,-0.14083831459628,1,H-,0,0,0,0,0,0,0,2928490,0,0,0,0,0,0,0,0
233,189.128475,13,18,1,0,0,0,0,0,CHO,UnsatHC,190.13575146688,0.0722274475257404,1,H-,0,0,0,0,0,0,0,0,0,0,0,0,4118760,2750067,0,0
234,190.027148333333,10,6,4,0,0,0,0,0,CHO,ConHC,190.026599753424,0.0469806654960487,1,.-,0,0,0,0,0,0,3917277,0,2661237,0,4442003,3983887,6277185,2833335,0,0
235,190.06355,11,10,3,0,0,0,0,0,CHO,Lignin,190.063001420091,-0.0380547002695377,1,.-,0,0,0,0,0,0,0,0,0,0,4966817,2645532,5311567,2429124,0,0
236,190.96317,0,0,0,0,0,0,0,0,,None,191.97044646688,0.0,0,,0,0,0,0,3140789,0,0,0,0,0,0,0,0,0,0,0
237,190.998595,9,4,5,0,0,0,0,0,CHO,ConHC,192.00587146688,0.00922898845342825,1,H-,0,0,2768113,0,0,0,0,0,0,0,2766073,0,0,0,0,0
238,191.01845,0,0,0,0,0,0,0,0,,None,192.02572646688,0.0,1,,0,0,2875129,0,0,0,0,0,0,0,0,0,0,0,0,0
239,191.01873999999998,0,0,0,0,0,0,0,0,,None,192.02601646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007070,0
240,191.01939,0,0,0,0,0,0,0,0,,None,192.02666646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990686,0
241,191.01972558571399,6,8,7,0,0,0,0,0,CHO,Other,192.02700205259399,0.00291055784270183,1,H-,17512706,0,49650424,3085539,28089034,0,0,0,0,0,21814018,0,18227650,0,41857628,0
242,191.033965,0,0,0,0,0,0,0,0,,None,192.04124146688,0.0,1,,0,0,0,0,0,0,0,0,0,0,2981639,0,4090312,0,0,0
243,191.03465,0,0,0,0,0,0,0,0,,None,192.04192646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3676616,0,0,0
244,191.0349851,10,8,4,0,0,0,0,0,CHO,Lignin,192.04226156688,-0.0146930158808043,1,H-,3104518,6398449,15397631,9174761,18977488,13885367,5404237,7025468,5755753,5876584,33340166,25085816,55753160,24389416,4594276,2623727
245,191.05485,0,0,0,0,0,0,0,0,,None,192.06212646688,0.0,0,,0,0,0,0,0,4775870,0,0,0,0,0,0,0,0,0,0
246,191.05511,0,0,0,0,0,0,0,0,,None,192.06238646687999,0.0,0,,0,3342839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,191.05578,0,0,0,0,0,0,0,0,,None,192.06305646688,0.0,0,,0,3649015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,191.056109338462,7,12,6,0,0,0,0,0,CHO,Carb,192.063385805342,0.0120400796499667,1,H-,7490828,53175800,22694662,18730736,42375896,87095232,0,0,0,2953712,6197007,5309312,12657105,3015472,4568171,6545651
249,191.05645,0,0,0,0,0,0,0,0,,None,192.06372646687998,0.0,0,,0,4242935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,191.07032,0,0,0,0,0,0,0,0,,None,192.07759646688,0.0,1,,0,0,0,0,0,0,0,0,0,0,0,0,2946518,0,0,0
251,191.07135636363603,11,12,3,0,0,0,0,0,CHO,Lignin,192.07863283051603,0.0594599380627892,1,H-,0,0,5624589,5375734,17234654,4787140,0,8218442,4408183,5783670,17601300,14782341,37841368,8731446,0,0
252,192.00642,9,4,5,0,0,0,0,0,CHO,ConHC,192.005871420091,0.009472676289799859,1,.-,0,0,0,0,0,0,0,0,0,0,4036723,0,3908936,0,0,0
253,192.023075,5,8,7,0,1,0,0,0,CHO,Other,193.03035146688,0.0309921209116439,0,H-,0,0,3277429,0,0,0,0,0,0,0,0,0,0,0,3479484,0
254,192.03833500000002,9,8,4,0,1,0,0,0,CHO,Lignin,193.04561146688,0.0109617616827191,1,H-,0,0,0,0,0,0,0,0,0,0,3633791,3126500,5388117,2888350,0,0
255,192.0428,10,8,4,0,0,0,0,0,CHO,Lignin,192.04225142009102,0.0381432178709868,1,.-,0,0,3117181,0,3169868,3330329,0,0,0,2441963,15713409,8949990,19217238,9052320,0,0
256,192.059453333333,6,12,6,0,1,0,0,0,CHO,Carb,193.066729800213,0.0681390661966564,0,H-,0,4130085,0,0,3092050,6851871,0,0,0,0,0,0,0,0,0,0
257,192.074705,10,12,3,0,1,0,0,0,CHO,Lignin,193.08198146688,0.0912691068071585,0,H-,0,0,0,0,0,0,0,0,0,0,2731405,0,4991332,0,0,0
258,192.07920333333303,11,12,3,0,0,0,0,0,CHO,Lignin,192.078654753424,-0.0546751220708329,1,.-,0,0,0,0,0,0,0,0,0,0,5986447,2509555,4602726,0,0,0
259,193.00834,0,0,0,0,0,0,0,0,,None,194.01561646688,0.0,0,,0,0,0,0,0,0,0,2777522,0,0,0,0,0,0,0,0
260,193.01424240833302,9,6,5,0,0,0,0,0,CHO,ConHC,194.02151887521302,0.0228216267938575,1,H-,3748660,4806729,19512818,0,9944512,4034163,6782769,0,3160151,0,15212019,4055117,10613981,3613712,11341082,0
261,193.03435,0,0,0,0,0,0,0,0,,None,194.04162646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612386,0
262,193.03537655,6,10,7,0,0,0,0,0,CHO,Other,194.04265301688,-0.00175827320811581,1,H-,39484220,6911056,45768188,3502022,33009096,3197051,0,0,0,0,29818364,0,18574566,0,61166880,5863078
263,193.03570645,0,0,0,0,0,0,0,0,,None,194.04298291688,0.0,0,,3097403,0,4113915,0,0,0,0,0,0,0,0,0,0,0,0,0
264,193.04618,9,8,4,0,1,0,0,0,CHO,Lignin,193.045631420091,-0.0923983122197295,1,.-,0,0,0,0,0,0,0,0,0,0,0,0,2565866,0,0,0
265,193.04932,0,0,0,0,0,0,0,0,,None,194.05659646688,0.0,0,,0,0,0,0,3857870,0,0,0,0,0,0,0,0,0,0,0
266,193.049593333333,0,0,0,0,0,0,0,0,,None,194.056869800213,0.0,1,,0,0,0,0,0,0,0,0,0,0,8195585,0,8286444,2903069,0,0
267,193.05029,0,0,0,0,0,0,0,0,,None,194.05756646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,3838554,0,0,0,0
268,193.05062146875,10,10,4,0,0,0,0,0,CHO,Lignin,194.05789793563,0.0560336378787427,1,H-,4905791,10057812,18005504,34007500,49847756,39287424,4756799,9822786,5906533,7635317,102022656,39311964,98041064,37374492,7390503,4993705
269,193.050975,0,0,0,0,0,0,0,0,,None,194.05825146688,0.0,0,,0,0,0,0,0,0,0,0,0,0,9289217,0,0,3179038,0,0
270,193.08701666666698,11,14,3,0,0,0,0,0,CHO,Lignin,194.09429313354698,0.00609061359541137,1,H-,0,0,0,2708186,0,0,0,3508816,0,2789252,0,4447848,5202171,3802155,0,0
271,193.98568,8,2,6,0,0,0,0,0,CHO,ConHC,193.98513142009102,0.0328721558811812,1,.-,0,0,0,0,0,0,0,0,0,0,4093803,0,0,0,0,0
272,194.01758,8,6,5,0,1,0,0,0,CHO,ConHC,195.02485646688,0.11113465423313901,0,H-,0,0,2495866,0,0,0,0,0,0,0,0,0,0,0,0,0
273,194.022075,9,6,5,0,0,0,0,0,CHO,ConHC,194.02152642009102,-0.0160651789455619,1,.-,0,0,0,0,0,0,0,0,0,0,4802425,0,4334200,0,0,0
274,194.038735,5,10,7,0,1,0,0,0,CHO,Other,195.04601146688,-0.0202689610123206,0,H-,0,0,2783618,0,3064654,0,0,0,0,0,2443904,0,0,0,3641994,0
275,194.0459,0,0,0,0,0,0,0,0,,None,195.05317646688,0.0,1,,0,0,0,0,0,0,0,0,0,0,0,0,2597506,0,0,0
276,194.053981428571,9,10,4,0,1,0,0,0,CHO,Lignin,195.061257895451,0.0294868834353295,0,H-,0,0,0,3586885,5450580,4997099,0,0,0,0,12799877,3898322,12310149,4463519,0,0
277,194.05739,0,0,0,0,0,0,0,0,,None,195.06466646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,2740103,0,0,0,0,0
278,194.0581,0,0,0,0,0,0,0,0,,None,195.06537646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2992775,0,0,0
279,194.05842333333302,10,10,4,0,0,0,0,0,CHO,Lignin,194.057874753424,0.17549391475658202,1,.-,0,0,0,0,0,0,0,0,2850284,2596102,33001352,11424724,33152648,11336608,0,0
280,194.9935121,8,4,6,0,0,0,0,0,CHO,ConHC,196.00078856688,-0.0036014141442019397,1,H-,3233652,0,8706300,0,3492551,0,4670510,0,0,0,19323126,0,10407946,0,15091686,0
281,194.996875,0,0,0,0,0,0,0,0,,None,196.00415146688,0.0,1,,0,0,15888637,0,7592136,0,0,0,0,0,0,0,0,0,0,0
282,195.029883066667,9,8,5,0,0,0,0,0,CHO,Lignin,196.03715953354697,0.0705669952949007,1,H-,3750270,6287040,34066700,7637176,23572694,11332946,3722812,2488659,2886762,0,17582340,10476869,21032986,8415515,5285876,3497577
283,195.0451375,13,8,2,0,0,0,0,0,CHO,ConHC,196.05241396688,0.0792345255095305,1,H-,0,0,0,0,0,0,3457090,5439321,2587376,3049620,0,0,0,0,0,0
284,195.04969499999999,0,0,0,0,0,0,0,0,,None,196.05697146688,0.0,0,,0,0,8591635,0,9378013,0,0,0,0,0,0,0,0,0,0,0
285,195.04998,0,0,0,0,0,0,0,0,,None,196.05725646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712891,0
286,195.051015308333,6,12,7,0,0,0,0,0,CHO,Other,196.058291775213,0.0559256461569656,1,H-,71327112,15721158,159056144,21683392,165183712,14329178,3336516,0,2729075,0,7572749,0,6772770,0,81229816,14873710
287,195.05136000000002,0,0,0,0,0,0,0,0,,None,196.05863646688,0.0,0,,0,0,12878099,0,0,0,0,0,0,0,0,0,0,0,0,0
288,195.061805,9,10,4,0,1,0,0,0,CHO,Lignin,195.061256420091,0.0370504610224402,0,.-,0,0,0,0,0,0,0,0,0,0,3536658,0,4209191,0,0,0
289,195.065215,0,0,0,0,0,0,0,0,,None,196.07249146688,0.0,0,,0,0,0,0,0,0,0,0,0,0,6996243,0,8970280,0,0,0
290,195.06592,0,0,0,0,0,0,0,0,,None,196.07319646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2399529,0,0
291,195.06626933333303,10,12,4,0,0,0,0,0,CHO,Lignin,196.07354580021303,0.0666759331890587,1,H-,0,5651147,17961242,9610438,22446308,17628512,3833674,7066466,6273913,7260316,82051344,33115476,109690920,32263466,4550657,3126385
292,195.10267,11,16,3,0,0,0,0,0,CHO,Lignin,196.10994646688,-0.0106418875815463,1,H-,0,0,0,0,3014386,0,0,0,0,0,3854626,3401569,0,0,0,0
293,195.13905400000002,12,20,2,0,0,0,0,0,CHO,Lipid,196.14633046688,-0.00296044281518192,1,H-,0,0,0,3804898,2749697,3916154,0,0,0,0,3403568,0,2774599,0,0,0
294,196.001335,8,4,6,0,0,0,0,0,CHO,ConHC,196.00078642009103,0.007351549440475429,1,.-,0,0,2722961,0,0,0,0,0,0,0,3263112,0,0,0,0,0
295,196.033223333333,8,8,5,0,1,0,0,0,CHO,Lignin,197.040499800213,0.14415760570154998,0,H-,0,0,3414174,0,2445671,0,0,0,0,0,0,0,3149247,0,0,0
296,196.03662,0,0,0,0,0,0,0,0,,None,197.04389646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2590656,0,0,0
297,196.03736,0,0,0,0,0,0,0,0,,None,197.04463646688,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2684352,0,0,0
298,196.037726,9,8,5,0,0,0,0,0,CHO,Lignin,196.037177420091,-0.0206735813235856,1,.-,0,0,0,0,0,0,0,0,0,0,28693142,10014410,31781312,8806057,3038057,0
299,196.0543831,5,12,7,0,1,0,0,0,CHO,Other,197.06165956688,-0.0100942009554313,0,H-,5135023,0,9528998,0,11223663,0,0,0,0,0,0,0,0,0,5591407,0
300,196.05885,6,12,7,0,0,0,0,0,CHO,Other,196.05830142009103,0.00673171932446002,1,.-,0,0,0,0,0,0,0,0,0,0,7616159,0,9392585,0,0,0
301,196.06153500000002,0,0,0,0,0,0,0,0,,None,197.06881146688,0.0,1,,0,0,0,0,0,0,0,0,0,0,2509472,0,2689739,0,0,0
302,196.06964,9,12,4,0,1,0,0,0,CHO,Lignin,197.07691646688,-0.0139817490158228,0,H-,0,0,0,0,2967669,0,0,0,0,0,8805027,2638551,12186062,3414710,0,0
303,196.07411666666698,10,12,4,0,0,0,0,0,CHO,Lignin,196.073568086757,-0.0469882672980868,1,.-,0,0,0,0,0,0,0,0,0,0,3688101,0,4938192,2887351,0,0
304,197.009158,8,6,6,0,0,0,0,0,CHO,ConHC,198.01643446687999,0.0174648129076768,1,H-,0,0,14203947,0,5777395,0,0,0,0,0,8052767,0,5893982,0,4359893,0
305,197.012523333333,0,0,0,0,0,0,0,0,,None,198.019799800213,0.0,1,,0,0,7597101,0,6502388,0,0,0,0,0,0,0,0,0,2750166,0
306,197.041075,8,8,5,0,1,0,0,0,CHO,Lignin,197.04052642009103,0.00905909824850032,0,.-,0,0,0,0,0,0,0,0,0,0,3761708,0,3370348,0,0,0
